,Car_name,mileage,dealer_name,Service_ratings,Service_reviews,consumer_ratings,consumer_reviews,price,Ext_color,Int_color,drive_train,fuel_type,transmission,engine
626,2017 Honda CR-V EX-L,"35,993 mi.",Rosenthal Fairfax Honda,3.9,(437 reviews),4.8,(803 reviews),"$28,228", Molten Lava Pearl , Ivory , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
627,2019 Honda CR-V EX,"18,764 mi.",Lia Honda of Williamsville,4.8,"(1,186 reviews)",4.8,(540 reviews),"$29,418", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
628,2022 Honda Civic Sport,"17,888 mi.",Honda of Denton,4.7,(708 reviews),5.0,(3 reviews),"$33,731", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V GDI DOHC
629,2019 Honda Civic LX,"21,686 mi.",Coggin Honda of Fort Pierce,4.7,(655 reviews),4.9,(275 reviews),"$23,200", Molten Lava Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
630,2019 Honda CR-V EX,"12,187 mi.",Dick Brooks Honda,4.8,(831 reviews),4.8,(540 reviews),"$34,990", Gray , – , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
631,2019 Honda CR-V EX,"49,740 mi.",Ralph Honda,4.8,(777 reviews),4.8,(540 reviews),"$28,620", Sandstorm Metallic , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
632,2019 Honda Accord Sport,"47,926 mi.",Honda of Turnersville,4.7,(618 reviews),4.7,(223 reviews),"$29,380", Still Night Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
633,2020 Honda CR-V EX,"21,251 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.8,(269 reviews),"$33,075", White , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
634,2021 Honda Pilot EX-L,"42,535 mi.",Honda of Owings Mills,4.7,(970 reviews),4.8,(63 reviews),"$41,999", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/212
635,2019 Honda CR-V EX-L,"47,740 mi.",Westbrook Honda,4.8,"(1,794 reviews)",4.8,(540 reviews),"$32,000", Dark Olive Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
636,2020 Honda Civic Sport,"25,479 mi.",Pinegar Honda,4.8,(171 reviews),4.9,(169 reviews),"$33,480", – , – , Front-wheel Drive ,Gasoline ,continuously variable (cvt),4 Cylinder Engine
637,2019 Honda CR-V EX,"37,476 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.8,(540 reviews),"$29,994", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
638,2021 Honda Accord Sport 1.5T,"13,430 mi.",Honda Mall of Georgia,4.7,"(1,148 reviews)",5.0,(36 reviews),"$35,480", Black , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
639,2018 Honda Accord EX-L,"13,346 mi.",Hyannis Honda,4.8,"(1,557 reviews)",4.8,(652 reviews),"$30,507", Platinum White Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
640,2020 Honda Civic LX,"19,486 mi.",Boch Honda West,4.6,"(2,061 reviews)",4.9,(169 reviews),"$24,997", Lunar Silver Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
641,2020 Honda Civic LX,"38,504 mi.",Selma Honda,4.7,(110 reviews),4.9,(169 reviews),"$26,987", Black , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
642,2019 Honda CR-V EX-L,"19,141 mi.",Burns Honda,4.8,"(1,567 reviews)",4.8,(540 reviews),"$32,450", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
643,2020 Honda Pilot EX-L,"24,755 mi.",White Plains Honda,4.7,"(2,622 reviews)",4.3,(151 reviews),"$37,300", Deep Scarlet Pearl , Beige , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
644,2019 Honda Civic LX,"32,720 mi.",McGovern Honda of Boston,4.8,"(1,124 reviews)",4.9,(275 reviews),"$24,600", Modern Steel Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
645,2019 Honda CR-V EX-L,"32,173 mi.",Luther Brookdale Honda,4.6,"(6,131 reviews)",4.8,(540 reviews),"$30,795", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
646,2019 Honda Ridgeline RTL-E,"35,884 mi.",Luther Brookdale Honda,4.6,"(6,131 reviews)",4.8,(165 reviews),"$35,995", White Diamond Pearl , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
647,2019 Honda CR-V EX,"11,245 mi.",Honda of Turnersville,4.7,(618 reviews),4.8,(540 reviews),"$32,480", Platinum White Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
648,2019 Honda CR-V EX-L,"42,860 mi.",Cambridge Honda,4.6,(556 reviews),4.8,(540 reviews),"$31,500", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
649,2020 Honda Pilot EX-L,"26,082 mi.",Vandergriff Honda,4.6,"(1,629 reviews)",4.3,(151 reviews),"$40,176", Modern Steel Metallic , Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
650,2017 Honda Ridgeline Black Edition,"52,312 mi.",AutoNation Honda Roseville,4.7,"(2,169 reviews)",4.7,(185 reviews),"$34,955", Crystal Black Pearl , – , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
651,2019 Honda Pilot EX-L,"18,487 mi.",Madison Honda,4.7,"(1,494 reviews)",4.8,(223 reviews),"$36,660", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/212
652,2019 Honda CR-V EX,"64,432 mi.",Boch Honda,4.5,"(2,420 reviews)",4.8,(540 reviews),"$28,580", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
653,2019 Honda CR-V EX-L,"39,708 mi.",Burns Honda,4.8,"(1,567 reviews)",4.8,(540 reviews),"$31,980", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
654,2019 Honda CR-V EX-L,"35,574 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.8,(540 reviews),"$31,102", Basque Red Pearl II , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
655,2020 Honda Civic LX,"19,730 mi.",Bommarito Honda Superstore,4.9,"(6,555 reviews)",4.9,(169 reviews),"$28,790", Cosmic Blue Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
656,2019 Honda CR-V EX-L,"29,063 mi.",Page Honda of Bloomfield,4.6,(328 reviews),4.8,(540 reviews),"$30,995", Lunar Silver Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
657,2019 Honda Passport EX-L,"29,622 mi.",David McDavid Honda of Frisco,4.5,"(1,428 reviews)",4.7,(102 reviews),"$34,113", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
658,2019 Honda HR-V LX,"17,671 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.6,(165 reviews),"$26,257", Lunar Silver Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI SOHC
659,2020 Honda Pilot EX,"45,341 mi.",Honda of Fort Worth,4.8,"(2,493 reviews)",4.3,(151 reviews),"$33,500", Crystal Black Pearl , Gray , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
660,2020 Honda CR-V EX-L,"19,781 mi.",Bedard Bros,4.2,(89 reviews),4.8,(269 reviews),"$33,995", Black , – , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
661,2021 Honda CR-V EX-L,"12,352 mi.",Vandergriff Honda,4.6,"(1,629 reviews)",4.9,(109 reviews),"$38,530", Modern Steel Metallic , Gray , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
662,2021 Honda Pilot EX-L,"12,410 mi.",Honda of Stevens Creek,4.8,"(2,796 reviews)",4.8,(63 reviews),"$39,498", Gray , Gray , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
663,2019 Honda CR-V EX,"21,602 mi.",Smart Honda,4.8,(819 reviews),4.8,(540 reviews),"$31,992", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
664,2020 Honda CR-V EX,"20,616 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.8,(269 reviews),"$33,541", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
665,2019 Honda CR-V EX,"45,606 mi.",John Eagle Honda of Houston,1.0,(2 reviews),4.8,(540 reviews),"$29,470", Modern Steel Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
666,2019 Honda CR-V EX-L,"32,863 mi.",Inver Grove Honda,4.9,"(2,342 reviews)",4.8,(540 reviews),"$31,990", Modern Steel Metallic , – , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
667,2019 Honda Pilot EX,"35,585 mi.",Honda of Fort Worth,4.8,"(2,493 reviews)",4.8,(223 reviews),"$34,000", White Diamond Pearl , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
668,2021 Honda Accord Sport 2.0T,"10,503 mi.",AutoNation Honda Chandler,4.8,"(4,527 reviews)",5.0,(36 reviews),"$36,499", Still Night Pearl , – , Front-wheel Drive ,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
669,2021 Honda Pilot EX-L,"15,060 mi.",Courtesy Palm Harbor Honda,4.6,(432 reviews),4.8,(63 reviews),"$38,463", Steel Sapphire Metallic , Gray , Front-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
670,2021 Honda CR-V EX,"13,403 mi.",Honda Mall of Georgia,4.7,"(1,148 reviews)",4.9,(109 reviews),"$33,680", Modern Steel Metallic , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
671,2018 Honda Civic EX,"32,560 mi.",Arrowhead Honda,4.8,"(3,496 reviews)",4.8,(546 reviews),"$26,988", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
672,2019 Honda Civic LX,"30,439 mi.",Brickell Honda,4.5,"(2,753 reviews)",4.9,(275 reviews),"$21,900", Molten Lava Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
673,2020 Honda CR-V EX,"46,363 mi.",AutoNation Honda Chandler,4.8,"(4,527 reviews)",4.8,(269 reviews),"$30,952", Silver , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
674,2019 Honda Civic LX,"23,232 mi.",Colonial Honda of Dartmouth,4.8,"(2,678 reviews)",4.9,(275 reviews),"$24,994", Platinum White Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
675,2019 Honda CR-V EX-L,"21,626 mi.",Plaza Auto Mall,4.6,"(1,411 reviews)",4.8,(540 reviews),"$32,901", White , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
676,2019 Honda CR-V EX-L,"47,218 mi.",Ron Tonkin Honda,4.8,(175 reviews),4.8,(540 reviews),"$33,233", Molten Lava Pearl , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
677,2019 Honda Civic LX,"11,064 mi.",Delray Honda,4.9,"(5,481 reviews)",4.9,(275 reviews),"$24,292", Aegean Blue Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
678,2019 Honda Civic LX,"22,381 mi.",Holler Honda,4.7,"(1,391 reviews)",4.9,(275 reviews),"$23,995", Modern Steel Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
679,2019 Honda CR-V EX,"45,280 mi.",Lindsay Honda,4.2,(802 reviews),4.8,(540 reviews),"$29,291", Molten Lava Pearl , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
680,2019 Honda CR-V EX,"43,533 mi.",John Eagle Honda of Dallas,4.8,"(2,061 reviews)",4.8,(540 reviews),"$28,900", Lunar Silver Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
681,2020 Honda Civic Sport,"16,375 mi.",Honda Mall of Georgia,4.7,"(1,148 reviews)",4.9,(169 reviews),"$29,480", White , – , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
682,2018 Honda CR-V EX-L,"85,145 mi.",Hendrick Honda,4.8,"(3,144 reviews)",4.7,"(1,019 reviews)","$27,995", White Diamond Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
683,2020 Honda Pilot EX-L,"22,915 mi.",Hendrick Honda,4.8,"(3,144 reviews)",4.3,(151 reviews),"$40,995", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
684,2019 Honda CR-V EX-L,"36,101 mi.",Honda of New Rochelle,4.8,"(3,093 reviews)",4.8,(540 reviews),"$30,106", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
685,2019 Honda CR-V EX,"62,562 mi.",Lindsay Honda,4.2,(802 reviews),4.8,(540 reviews),"$28,745", Molten Lava Pearl , Ivory , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
686,2019 Honda CR-V EX,"20,450 mi.",Martin Main Line Honda,4.8,"(2,749 reviews)",4.8,(540 reviews),"$31,330", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
687,2020 Honda Accord Sport 1.5T,"22,979 mi.",Dover Honda,4.8,"(1,162 reviews)",4.8,(151 reviews),"$30,787", Crystal Black Pearl , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
688,2020 Honda Civic LX,"27,090 mi.",Bell Honda,4.5,"(1,373 reviews)",4.9,(169 reviews),"$26,492", Modern Steel Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
689,2019 Honda Pilot EX-L,"17,543 mi.",Honda of the Avenues,4.8,"(2,869 reviews)",4.8,(223 reviews),"$37,000", Gray , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
690,2019 Honda CR-V EX-L,"35,181 mi.",Piedmont Honda,4.8,(288 reviews),4.8,(540 reviews),"$34,500", Gunmetal , Gray , Front-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
691,2019 Honda CR-V EX-L,"26,379 mi.",Honda of Owings Mills,4.7,(970 reviews),4.8,(540 reviews),"$33,499", Molten Lava Pearl , Ivory , All-wheel Drive ,Gasoline ,Variable,Intercooled Turbo Regular Unleaded I-4 1.5 L/91
692,2019 Honda Pilot EX-L w/Navigation/RES,"62,122 mi.",Economy Honda Superstore,4.8,"(1,860 reviews)",4.8,(223 reviews),"$34,998", Gray , Gray , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
693,2019 Honda CR-V EX,"34,648 mi.",Davis Honda,4.4,(857 reviews),4.8,(540 reviews),"$30,000", Black , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
694,2019 Honda Civic LX,"30,615 mi.",Honda of Aventura,4.5,(463 reviews),4.9,(275 reviews),"$22,500", Lunar Silver Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
695,2019 Honda Pilot EX-L,"32,237 mi.",Muller Honda,4.5,(130 reviews),4.8,(223 reviews),"$35,995", Black Forest Pearl , Beige , All-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V GDI SOHC
696,2019 Honda Accord Touring 2.0T,"22,281 mi.",Buerkle Hyundai,4.8,"(1,072 reviews)",4.7,(223 reviews),"$35,333", White , – , Front-wheel Drive ,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
697,2019 Honda CR-V EX,"34,212 mi.",Germain Honda of Dublin,4.8,"(4,126 reviews)",4.8,(540 reviews),"$28,793", Lunar Silver Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
698,2020 Honda Accord LX 1.5T,"33,236 mi.",John Eagle Honda of Houston,1.0,(2 reviews),4.8,(151 reviews),"$28,789", Champagne Frost Pearl , Ivory , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
699,2021 Honda Pilot EX-L,"12,926 mi.",AutoNation Honda Miami Lakes,4.7,"(1,899 reviews)",4.8,(63 reviews),"$38,964", Lunar Silver Metallic , – , Front-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
700,2019 Honda CR-V EX-L,"32,101 mi.",Scott Honda of West Chester,4.9,"(3,325 reviews)",4.8,(540 reviews),"$31,991", Lunar Silver Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
701,2019 Honda CR-V LX,"44,050 mi.",AutoNation Honda Roseville,4.7,"(2,169 reviews)",4.8,(540 reviews),"$29,697", Modern Steel Metallic , – , Front-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
702,2017 Honda CR-V Touring,"48,678 mi.",Mohawk Honda,4.9,"(7,391 reviews)",4.8,(803 reviews),"$29,298", Gunmetal Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
703,2020 Honda Pilot Touring 8-Passenger,"20,418 mi.",Jim Coleman Honda,4.7,"(2,253 reviews)",4.3,(151 reviews),"$45,997", Modern Steel Metallic , – , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
704,2019 Honda CR-V EX,"54,347 mi.",Tom Wood Honda,4.7,(859 reviews),4.8,(540 reviews),"$29,248", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
705,2019 Honda CR-V EX-L,"14,634 mi.",Honda of  Seattle,4.6,(143 reviews),4.8,(540 reviews),"$34,998", Lunar Silver Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
706,2021 Honda CR-V EX,"10,980 mi.",Honda Carland,4.6,"(1,122 reviews)",4.9,(109 reviews),"$36,138", Modern Steel Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
707,2019 Honda Odyssey EX-L,"14,590 mi.",Valley Honda,4.9,"(9,126 reviews)",4.6,(133 reviews),"$40,995", Deep Scarlet Pearl , Beige , Front-wheel Drive ,Gasoline ,Automatic,Regular Unleaded V-6 3.5 L/212
708,2020 Honda Civic LX,"40,002 mi.",John Eagle Honda of Dallas,4.8,"(2,061 reviews)",4.9,(169 reviews),"$24,500", Aegean Blue Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC
709,2019 Honda CR-V LX,"15,600 mi.",Napleton Autowerks Loves Park,4.8,(822 reviews),4.8,(540 reviews),"$28,999", Lunar Silver Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
710,2019 Honda CR-V EX-L,"11,808 mi.",John Eagle Honda of Dallas,4.8,"(2,061 reviews)",4.8,(540 reviews),"$32,450", Lunar Silver Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
711,2019 Honda CR-V EX,"31,705 mi.",Silko Honda,4.8,"(1,373 reviews)",4.8,(540 reviews),"$30,388", Crystal Black Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
712,2019 Honda CR-V EX,"47,864 mi.",Honda Cars of Bellevue,4.9,"(1,507 reviews)",4.8,(540 reviews),"$32,500", Platinum White Pearl , Black , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
713,2016 Honda CR-V Touring,"68,904 mi.",Zimmerman Honda,4.9,"(2,497 reviews)",4.6,(383 reviews),"$26,991", Urban Titanium Metallic , Black , All-wheel Drive ,Gasoline ,Automatic CVT,2.4L I4 16V GDI DOHC
714,2019 Honda CR-V EX,"24,782 mi.",McGovern Honda of Boston,4.8,"(1,124 reviews)",4.8,(540 reviews),"$33,200", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
715,2019 Honda CR-V EX,"22,568 mi.",Grieco Honda,4.2,(757 reviews),4.8,(540 reviews),"$31,200", Modern Steel Metallic , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
716,2019 Honda CR-V EX,"36,283 mi.",Honda Mall of Georgia,4.7,"(1,148 reviews)",4.8,(540 reviews),"$30,780", White , – , Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
717,2021 Honda HR-V EX,"18,668 mi.",Right Honda,4.7,"(1,886 reviews)",4.7,(45 reviews),"$26,058", Aegean Blue Metallic , Black , Front-wheel Drive ,Gasoline ,Automatic CVT,1.8L I4 16V MPFI SOHC
718,2018 Honda Odyssey EX-L,"26,107 mi.",Gerald Honda of Matteson,4.8,"(1,371 reviews)",4.6,(183 reviews),"$37,679", Crystal Black Pearl , Gray , FWD ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
719,2020 Land Rover Defender 110 X,"27,352 mi.",,,,4.1,(6 reviews),"$89,750", Black , Beige , Four-wheel Drive ,Gasoline/Mild Electric Hybrid ,8-Speed A/T,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid
720,2018 Lexus ES 350 Base,"13,707 mi.",Auto Merchants Inc.,3.9,(142 reviews),4.9,(56 reviews),"$35,800", Eminent White Pearl , Black , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
721,2018 Lexus RX 350 ,"29,869 mi.",CarMax Pleasant Hill - Now offering Curbside Pickup and Home Delivery,2.2,(3 reviews),4.8,(90 reviews),"$39,998", Black , Cream , Front-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V GDI DOHC
722,2020 Acura MDX 3.5L w/Advance Package,"26,002 mi.",AutoSavvy Duncanville,5.0,(2 reviews),4.9,(50 reviews),"$39,000", Black , – , All-wheel Drive ,Gasoline ,9-Speed Automatic,3.5L V6 24V GDI SOHC
723,2008 Toyota Avalon Limited,"41,602 mi.",A Plus Auto Sales,3.1,(3 reviews),4.8,(58 reviews),"$14,990", Black , Beige , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
724,2020 Jaguar F-PACE S,"47,558 mi.",Jaguar Land Rover Boerne,5.0,(1 review),4.8,(20 reviews),"$47,560", Narvik Black , Ebony / Ebony , All-wheel Drive ,Gasoline ,Automatic,V6
725,2019 Audi Q5 2.0T Premium,"27,784 mi.",EchoPark Automotive Johnson City Delivery Center,3.7,(3 reviews),4.7,(42 reviews),"$34,789", Ibis White , Atlas Beige / Gray , All-wheel Drive ,Gasoline ,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo
726,2020 Ford Expedition Limited,"29,698 mi.",Stuckey Ford Bellefonte,,(0 reviews),4.9,(27 reviews),"$57,997", Agate Black , Ebony , Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo
727,2017 Chevrolet Corvette Grand Sport,"30,230 mi.",Ole Ben Franklin Motors Alcoa,4.2,(76 reviews),4.8,(157 reviews),"$60,987", Arctic White , Adrenaline Red , Rear-wheel Drive ,Gasoline ,8-Speed Automatic,6.2L V8 16V GDI OHV
728,2018 Toyota RAV4 LE,"42,702 mi.",Masano Auto Park,4.6,(121 reviews),4.8,(770 reviews),"$24,978", Blue , Black , All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V MPFI DOHC
729,2017 Honda CR-V EX-L,"54,605 mi.",AutoLenders Voorhees,4.8,(450 reviews),4.8,(803 reviews),"$26,495", Basque Red Pearl II , Gray , All-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo
730,2020 Jeep Compass Trailhawk,"48,570 mi.",North Coast Auto Mall of Bedford,4.6,"(2,411 reviews)",4.8,(77 reviews),"$26,853", Granite Crystal Clearcoat Metallic , Black , Four-wheel Drive ,Gasoline ,9-Speed Automatic,2.4L I4 16V MPFI SOHC
731,2020 Audi Q3 45 S line Premium Plus,"40,432 mi.",Cascade Mazda,,(0 reviews),4.0,(38 reviews),"$38,794", Ibis White , Pearl Beige , All-wheel Drive ,Gasoline ,8-Speed Automatic,4 Cylinder Engine
732,2020 Mazda CX-5 Grand Touring,"19,707 mi.",Tacoma Pre-Owned Supercenter,4.0,(2 reviews),4.9,(140 reviews),"$35,465", Snowflake White Pearl Mica , Black , All-wheel Drive ,Gasoline ,Automatic,Regular Unleaded I-4 2.5 L/152
733,2019 Chevrolet Tahoe LT,"49,441 mi.",Alpha Motorsports Fredericksburg,4.6,"(1,130 reviews)",4.6,(70 reviews),"$42,900", White , Black , Four-wheel Drive ,Gasoline ,6-Speed Automatic,5.3L V8 16V GDI OHV
734,2018 Lincoln MKZ Reserve,"36,952 mi.",Unique Auto Center,4.2,(10 reviews),4.9,(45 reviews),"$25,995", Black , – , Front-wheel Drive ,Gasoline ,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo
735,2023 Chevrolet Corvette Stingray w/2LT,190 mi.,,,,,,"$129,900", Gray , Red , Rear-wheel Drive ,Gasoline Fuel ,8-Speed A/T,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel
736,2018 Lexus ES 350 Base,"40,112 mi.",Vandergriff Hyundai,4.7,"(1,568 reviews)",4.9,(56 reviews),"$32,991", Eminent White Pearl , Parchment , Front-wheel Drive ,Gasoline ,6-Speed Automatic,3.5L V6 24V MPFI DOHC
